sample_idx,state_text,intent,intent_id
354,准备 grep token 在 / 下的文件中 历史: cat /proc/cpuinfo → df → cd,SEARCH,2
355,当前目录: /var/log 准备了解 lsof 命令用法 历史: 无,HELP,7
356,当前 /etc 附近还有未知路径 历史: 无,EXPLORE,6
357,查找 127.0.0.1: 当前目录 /usr/local/bin 已知文件 docker-compose 历史: 无,SEARCH,2
358,准备统计 /var/log/auth.log 的行 历史: 刚进入环境,COUNT,5
359,了解 netstat 功能 需查帮助 当前路径 / 历史: 无,HELP,7
360,了解 tar 的可用选项 当前: /etc 历史: 无,HELP,7
361,"沙箱探索继续 当前 / 已访问 /sys, /root, /etc 历史: 刚进入环境",EXPLORE,6
362,沙箱环境 /proc 下存在文本文件 meminfo 历史: 无,READ,0
363,"当前: /tmp 探索进度: 已访问 /var/log, /var, /mnt 需扩展 历史: 刚进入环境",EXPLORE,6
364,刚进入 / 准备查看目录内容 历史: cd,LIST,1
365,沙箱环境 验证 lsof 安装 当前: /opt 历史: 无,INSPECT,4
366,目录 /proc 中可能有包含 timeout 的文件 历史: 无,SEARCH,2
367,系统信息收集: 运行时间 位置: /tmp 历史: cat → head → uptime,INFO,3
368,文件 nginx/access.log 有多少行 当前: /var/log 历史: head → whoami,COUNT,5
369,当前 /dev 搜索关键词 config 历史: 无,SEARCH,2
370,环境路径: /usr/local/bin 可访问文件: pip3 历史: 无,READ,0
371,"探索模式: 从 /home 出发 已访问 /proc, /var/log 历史: 无",EXPLORE,6
372,系统检查: 内存信息 位置 /opt 历史: 无,INFO,3
373,环境地图不完整 当前 / 需探索更多 历史: 无,EXPLORE,6
374,在 /home 中计数 user/documents/report.txt 的行 历史: head,COUNT,5
375,工作目录: /var/log 目标文件: syslog 历史: 无,READ,0
376,环境诊断: 需要运行时间 当前路径: /root 历史: 无,INFO,3
377,"准备离开 /usr/bin 前往未知区域 已访问 /usr/local/bin, /, /dev, /var/log, /etc 历史: 刚进入环境",EXPLORE,6
378,"沙箱环境 已访问 /, /proc 当前 /mnt 继续探索 历史: 无",EXPLORE,6
379,环境分析需要负载情况 当前: /home 历史: 无,INFO,3
380,在 /root 下查找包含 config 的内容 历史: 刚进入环境,SEARCH,2
381,想熟悉 lsof 的用法 当前 /mnt 历史: 无,HELP,7
382,想学习 curl 的参数 当前目录 /var/log 历史: cat /proc/cpuinfo,HELP,7
383,环境路径: /opt 可访问文件: app/config.yaml 历史: 无,READ,0
384,环境: /var/log 需验证 grep 命令路径 历史: 无,INSPECT,4
385,在 /etc 下统计 protocols 行数 历史: 无,COUNT,5
386,准备检查 jq 可执行性 当前: /etc 历史: pwd,INSPECT,4
387,lsof 使用方法待了解 当前目录 /var/log 历史: df → ls → ps,HELP,7
388,需读取 /dev/null 获取信息 历史: df → cat /proc/cpuinfo,READ,0
389,检查 docker 的安装路径 环境: /var 历史: 刚进入环境,INSPECT,4
390,路径 / 存在但内容未知 历史: 无,LIST,1
391,到达 /usr/local/bin 准备浏览文件列表 历史: 无,LIST,1
392,工作目录: /etc 目标文件: apt/sources.list 历史: 无,READ,0
393,文件 user/.bashrc 大小未知 先统计行数 当前: /home 历史: 无,COUNT,5
394,find 命令用法未知 需查看帮助 当前 /dev 历史: head → cat /proc/cpuinfo,HELP,7
395,log/dmesg 内容长度未知 需计数 当前: /var 历史: 无,COUNT,5
396,当前目录: /proc 已知文件: uptime 历史: pwd,READ,0
397,路径 /mnt 存在但内容未知 历史: df → head,LIST,1
398,/usr/local/bin 环境中 grep 命令路径检查 历史: 无,INSPECT,4
399,/tmp 目录下找到 output.txt 上步: 空 历史: head,READ,0
400,当前目录: /usr/bin 需确认 node 是否安装 历史: cd,INSPECT,4
401,当前路径 /mnt 需搜索 token 相关条目 历史: 无,SEARCH,2
402,环境监测: 用户信息 当前目录 /etc 历史: 无,INFO,3
403,环境 /usr/bin 中查找 ping 的位置 历史: cat → head,INSPECT,4
404,已收集 /dev 信息 准备探索新路径 历史: 无,EXPLORE,6
405,定位 admin 在 / 中的位置 历史: 无,SEARCH,2
406,了解 git 的可用选项 当前: /var/log 历史: 无,HELP,7
407,需过滤 /dev 中含 error 的行 历史: whoami → cat /proc/cpuinfo → cat,SEARCH,2
408,准备执行 docker --help 当前: / 历史: cat → ls → df,HELP,7
409,当前目录: /tmp 需确认 zip 是否安装 历史: 无,INSPECT,4
410,/opt 目录中 scripts/backup.sh 是上步发现的重要文件 历史: 刚进入环境,READ,0
411,系统监控: 查看磁盘信息 位置: /usr/local/bin 历史: 无,INFO,3
412,想学习 git 的参数 当前目录 /root 历史: uptime → date → cd,HELP,7
413,需要在 /proc 下搜索 connection 上步: 读取 /proc/uptime 历史: 刚进入环境,SEARCH,2
414,沙箱状态: 需读取用户信息 当前: / 历史: 无,INFO,3
415,准备使用 grep 需先定位 当前目录 /opt 历史: cat /proc/cpuinfo → cat,INSPECT,4
416,在 /usr/bin 中，文件 git 可能存在有用信息 历史: 刚进入环境,READ,0
417,系统状态未知 需获取内存信息 当前: /mnt 历史: 无,INFO,3
418,准备获取运行时间 当前: /usr/bin 历史: 刚进入环境,INFO,3
419,上步发现 docker 相关信息 当前: /mnt 历史: 无,SEARCH,2
420,"当前: /dev 探索进度: 已访问 /, /root, /var/log, /usr/local/bin 需扩展 历史: df → cat",EXPLORE,6
421,沙箱中定位 python3 当前目录 /usr/bin 历史: date,INSPECT,4
422,当前路径: /root 文件列表未知 历史: 无,LIST,1
423,在 /mnt 下需要了解有哪些文件和目录 历史: 无,LIST,1
424,需要在 /sys 中搜索 error 的出现 历史: 无,SEARCH,2
425,环境 /var 中查找 nginx 的位置 历史: 刚进入环境,INSPECT,4
426,计数需求: class/net/eth0/address 在 /sys 中 历史: uptime → date → cd,COUNT,5
427,当前目录: /dev 已知文件: sda 历史: whoami → df → ps,READ,0
428,"已知路径: /opt, /, /usr/local/bin, /var/log, /usr/bin 准备从 /home 出发探索 历史: pwd → ls → whoami",EXPLORE,6
429,系统检查: CPU信息 位置 /mnt 历史: 无,INFO,3
430,路径 /var 存在但内容未知 历史: 刚进入环境,LIST,1
431,准备 find --help 当前目录 /root 历史: 无,HELP,7
432,了解 node 的可用选项 当前: / 历史: cd,HELP,7
433,准备检查 mysql 可执行性 当前: /var 历史: 刚进入环境,INSPECT,4
434,环境监测: 用户信息 当前目录 /sys 历史: uptime → ls → cat,INFO,3
435,上步发现 nginx 相关信息 当前: /opt 历史: 无,SEARCH,2
436,系统信息收集: 进程信息 位置: /var 历史: 无,INFO,3
437,当前 / 附近还有未知路径 历史: cat /proc/cpuinfo,EXPLORE,6
438,沙箱环境 准备获取 nginx 帮助 当前 /var/log 历史: 无,HELP,7
439,准备使用 python3 先检查是否存在 当前: /home 历史: head → df → cat /proc/cpuinfo,INSPECT,4
440,系统概览: 查看内存信息 路径: /dev 历史: 无,INFO,3
441,准备检查运行时间 沙箱路径: /etc 历史: cat,INFO,3
442,帮助查询: zip 当前路径 /opt 历史: cat /proc/cpuinfo → date,HELP,7
443,"已知路径: /mnt, /tmp, /proc, /, /opt 准备从 /var/log 出发探索 历史: 无",EXPLORE,6
444,帮助查询: lsof 当前路径 /usr/bin 历史: cat /proc/cpuinfo → pwd,HELP,7
445,文件 loadavg 有多少行 当前: /root 历史: 刚进入环境,COUNT,5
446,系统信息收集: 用户信息 位置: /home 历史: 无,INFO,3
447,沙箱环境 验证 grep 安装 当前: /usr/bin 历史: 无,INSPECT,4
448,目录 /tmp 的内容尚未查看 历史: whoami → uptime → wc,LIST,1
449,查找 admin: 当前目录 /mnt 已知文件 filesystems 历史: uptime → ps,SEARCH,2
450,沙箱环境 准备获取 ps 帮助 当前 /proc 历史: 无,HELP,7
451,刚刚 cd 到 /dev 需要看看里面有什么 历史: 无,LIST,1
452,目标: 在 version 中查找 timeout 当前: /proc 历史: 刚进入环境,SEARCH,2
453,系统信息收集: 当前时间 位置: /var 历史: 无,INFO,3
454,filesystems 内容长度未知 需计数 当前: /proc 历史: uptime → date,COUNT,5
455,环境: /mnt 准备获取 ping 帮助信息 历史: 刚进入环境,HELP,7
456,了解 curl 功能 需查帮助 当前路径 /root 历史: 无,HELP,7
457,"当前: / 探索进度: 已访问 /home, /root 需扩展 历史: 刚进入环境",EXPLORE,6
458,准备 grep --help 当前目录 /root 历史: 无,HELP,7
459,需了解 null 的数据量 当前 /root 历史: 刚进入环境,COUNT,5
460,文件 hosts 有多少行 当前: / 历史: 无,COUNT,5
461,docker 使用方法待了解 当前目录 / 历史: 刚进入环境,HELP,7
462,沙箱目录 /root 存在文件 nginx 上步操作: ls 看到很多文件 历史: 无,READ,0
463,查看 git 行数 环境路径 /usr/bin 历史: 无,COUNT,5
464,确认 git 可执行文件位置 当前: /root 历史: 无,INSPECT,4
465,刚进入 /home 准备查看目录内容 历史: 无,LIST,1
466,hostname 中可能包含 token 需搜索验证 历史: 刚进入环境,SEARCH,2
467,当前目录: / 历史: 无 需要查看系统磁盘信息,INFO,3
468,准备使用 find 先检查是否存在 当前: /mnt 历史: 刚进入环境,INSPECT,4
469,环境路径: /usr/local/bin 可访问文件: docker-compose 历史: 刚进入环境,READ,0
470,想运行 lsof 先确认安装 当前: /usr/local/bin 历史: 无,INSPECT,4
471,环境显示 /root/hosts 可读 历史: 无,READ,0
472,需确认 node 命令是否存在 当前目录 /var/log 历史: 无,INSPECT,4
473,上步发现 connection 相关信息 当前: /opt 历史: uptime → wc,SEARCH,2
474,/home 目录中 user/documents/report.txt 是上步发现的重要文件 历史: 无,READ,0
475,"环境探索中 当前: /mnt 已访问 /etc, /usr/local/bin 历史: 刚进入环境",EXPLORE,6
476,查看负载情况以了解环境状态 当前: /home 历史: 刚进入环境,INFO,3
477,/dev 附近可能有未发现的目录 准备探索 历史: 无,EXPLORE,6
478,数据量检查: class/net/eth0/address 行数 当前 /sys 历史: cat → cat /proc/cpuinfo → grep,COUNT,5
479,沙箱中 ping 如何使用 需查帮助 当前 /var 历史: 刚进入环境,HELP,7
480,当前路径 /usr/local/bin 发现配置文件 docker-compose 历史: 刚进入环境,READ,0
481,在 /root 的文件中搜索 timeout 模式 历史: 刚进入环境,SEARCH,2
482,沙箱状态: 需读取内存信息 当前: /home 历史: 无,INFO,3
483,位置: /home 准备执行目录浏览 历史: 无,LIST,1
484,"/dev 下已访问: /home, /var, /opt 准备探索未知 历史: 无",EXPLORE,6
485,文件系统显示 user/.profile 在 /home 中 历史: 刚进入环境,READ,0
486,沙箱环境显示当前目录为 /home 需查看列表 历史: grep,LIST,1
487,检查 npm 是否存在 当前路径: /home 历史: 无,INSPECT,4
488,环境: /etc 准备获取 nginx 帮助信息 历史: 刚进入环境,HELP,7
489,文件 log/auth.log 条目计数 环境: /var 历史: 无,COUNT,5
490,/home 是新发现的路径 需要浏览 历史: whoami,LIST,1
491,查看进程信息以了解环境状态 当前: /home 历史: 无,INFO,3
492,沙箱中 /proc 的内容需要浏览 历史: 无,LIST,1
493,沙箱中还有更多未知区域 当前 /home 历史: 无,EXPLORE,6
494,需了解系统当前时间 环境: /var/log 历史: 刚进入环境,INFO,3
495,帮助查询: jq 当前路径 /etc 历史: ls,HELP,7
496,在 /opt 下发现文件 app/config.yaml 历史: 刚进入环境,READ,0
497,正在分析 /proc 中的 version 内容 历史: 刚进入环境,READ,0
498,在 / 中需要了解目录布局 历史: 刚进入环境,LIST,1
499,环境诊断: 需要进程信息 当前路径: /tmp 历史: ps → cd → head,INFO,3
500,上步发现 password 相关信息 当前: /root 历史: cat → head,SEARCH,2
501,统计 /var/www/html/index.html 的行数量 历史: 无,COUNT,5
502,需了解系统CPU信息 环境: /var 历史: 无,INFO,3
503,文件 python3 行统计 环境 /usr/bin 历史: 刚进入环境,COUNT,5
504,准备看 sed 的帮助 环境 /proc 历史: 刚进入环境,HELP,7
505,了解 mysql 功能 需查帮助 当前路径 /sys 历史: 无,HELP,7
506,沙箱中还有更多未知区域 当前 /tmp 历史: 无,EXPLORE,6
507,需知道 pip3 的行数 当前: /usr/local/bin 历史: 刚进入环境,COUNT,5
508,当前 /dev 准备查询内存信息 历史: 无,INFO,3
509,"探索模式: 从 /sys 出发 已访问 /home, /root, /tmp 历史: 无",EXPLORE,6
510,沙箱状态: 需读取系统版本 当前: /home 历史: 刚进入环境,INFO,3
511,环境监测: 系统版本 当前目录 /home 历史: cat /proc/cpuinfo,INFO,3
512,当前目录: /dev 已知文件: null 历史: 无,READ,0
513,已了解 /var/log 部分内容 准备继续探索 历史: 无,EXPLORE,6
514,需过滤 /usr/bin 中含 127.0.0.1 的行 历史: 无,SEARCH,2
515,查看 services 行数 环境路径 /mnt 历史: 无,COUNT,5
516,准备 grep password 在 /proc 下的文件中 历史: 无,SEARCH,2
517,"环境探索中 当前: /usr/bin 已访问 /home, /sys, /tmp 历史: date → uptime → cat /proc/cpuinfo",EXPLORE,6
518,需确认 ps 命令是否存在 当前目录 / 历史: 刚进入环境,INSPECT,4
519,"沙箱探索继续 当前 /opt 已访问 /sys, /dev, /var/log 历史: 无",EXPLORE,6
520,当前目录: /home 已知文件: user/documents/report.txt 上步: 看到文件含 connection 历史: 无,READ,0
521,环境: /root 需验证 ps 命令路径 历史: 刚进入环境,INSPECT,4
522,目标: 在 app/config.yaml 中查找 connection 当前: /opt 历史: 刚进入环境,SEARCH,2
523,环境地图不完整 当前 /etc 需探索更多 历史: 无,EXPLORE,6
524,需要在 /sys 下搜索 failed 上步: 无操作 历史: ps → cat,SEARCH,2
525,"当前目录: /root 已访问: /tmp, /opt, /home, /usr/bin 准备探索新路径 历史: 刚进入环境",EXPLORE,6
526,文件系统显示 nginx/access.log 在 /var/log 中 历史: 无,READ,0
527,当前位于 /sys 注意到文件 class/net/eth0/address 历史: 刚进入环境,READ,0
528,想执行 redis-cli 先检查安装位置 当前: /etc 历史: cat → head,INSPECT,4
529,工作目录: /dev 目标文件: sda 历史: 无,READ,0
530,查看 npm 文档 当前: /var/log 历史: 刚进入环境,HELP,7
531,系统状态未知 需获取负载情况 当前: /opt 历史: 无,INFO,3
532,"探索模式: 从 /mnt 出发 已访问 /sys, /proc, /opt 历史: cat /proc/cpuinfo → cd → uptime",EXPLORE,6
533,当前目录: /var 需确认 lsof 是否安装 历史: 刚进入环境,INSPECT,4
534,当前位于 /mnt 目录结构待查看 历史: 刚进入环境,LIST,1
535,scripts/backup.sh 内容长度未知 需计数 当前: /opt 历史: 刚进入环境,COUNT,5
536,已进入 /etc 准备查看文件清单 历史: 无,LIST,1
537,/tmp 目录下可能包含更多子目录 历史: head → df,LIST,1
538,需要在 /home 中搜索 connection 的出现 历史: 无,SEARCH,2
539,在 /var/log 的文件中搜索 failed 模式 历史: cd,SEARCH,2
540,在 cache.json 中发现 docker 关键字 当前目录: /tmp 历史: 无,SEARCH,2
541,目录 / 中可能有包含 timeout 的文件 历史: 无,SEARCH,2
542,sda 中可能包含 ssh 需搜索验证 历史: 无,SEARCH,2
543,系统状态未知 需获取运行时间 当前: /proc 历史: 刚进入环境,INFO,3
544,已了解 /mnt 部分内容 准备继续探索 历史: 无,EXPLORE,6
545,文件 class/net/eth0/address 有多少行 当前: /sys 历史: 无,COUNT,5
546,/ 附近可能有未发现的目录 准备探索 历史: 无,EXPLORE,6
547,文件 uptime 有多少行 当前: /proc 历史: whoami → uptime → pwd,COUNT,5
548,目录 /dev 的内容尚未查看 历史: 刚进入环境,LIST,1
549,需了解系统进程信息 环境: /home 历史: date,INFO,3
550,位置: /proc 准备执行目录浏览 历史: wc,LIST,1
551,准备检查 sed 可执行性 当前: /usr/local/bin 历史: df → cd,INSPECT,4
552,系统状态未知 需获取当前时间 当前: /opt 历史: 无,INFO,3
553,环境提示 /dev 中存在 error 需搜索 历史: 无,SEARCH,2
554,沙箱目录 /dev 存在文件 zero 上步操作: 看到文件含 ssh 历史: pwd → head → cd,READ,0
555,"沙箱环境 已访问 /sys, /dev, /tmp, /mnt, /usr/local/bin 当前 /home 继续探索 历史: 无",EXPLORE,6
556,环境分析需要磁盘信息 当前: /var/log 历史: cat → wc → ps,INFO,3
557,环境 /tmp 中查找 curl 的位置 历史: 刚进入环境,INSPECT,4
558,当前目录: /opt 上步: ls 看到很多文件 历史: grep → cat → date,LIST,1
559,awk 命令用法未知 需查看帮助 当前 /tmp 历史: 无,HELP,7
560,沙箱中还有更多未知区域 当前 /tmp 历史: 刚进入环境,EXPLORE,6
561,需了解 output.txt 的数据量 当前 /tmp 历史: 无,COUNT,5
562,系统监控: 查看运行时间 位置: /home 历史: 无,INFO,3
563,沙箱目录 /opt 存在文件 app/config.yaml 上步操作: 刚进入环境 历史: 无,READ,0
564,沙箱中 zip 如何使用 需查帮助 当前 /opt 历史: 无,HELP,7
565,数据量检查: passwd 行数 当前 / 历史: 无,COUNT,5
566,环境监测: 负载情况 当前目录 /mnt 历史: 无,INFO,3
567,准备执行 docker --help 当前: /var/log 历史: df → head,HELP,7
568,准备调用 curl 先验证路径 当前: /usr/bin 历史: cd → cat /proc/cpuinfo,INSPECT,4
